"File","Line","Type","Value","Content"
"PROJE_ADIMLAR.txt","1608","Percentage","%84.38","#     Seed_23: 84.38% | Seed_27: 71.88% | Seed_98: 84.38%"
"PROJE_ADIMLAR.txt","1608","Percentage","%71.88","#     Seed_23: 84.38% | Seed_27: 71.88% | Seed_98: 84.38%"
"PROJE_ADIMLAR.txt","1608","Percentage","%84.38","#     Seed_23: 84.38% | Seed_27: 71.88% | Seed_98: 84.38%"
"PROJE_ADIMLAR.txt","1612","Percentage","%77.38","#   technical, Input=4, Output=5: 77.38%, Spec=0.167"
"PROJE_ADIMLAR.txt","1612","Float","0.167","#   technical, Input=4, Output=5: 77.38%, Spec=0.167"
"PROJE_ADIMLAR.txt","1613","Percentage","%69.61","#   technical, Input=2, Output=1: 69.61%, Spec=0.700"
"PROJE_ADIMLAR.txt","1613","Float","0.700","#   technical, Input=2, Output=1: 69.61%, Spec=0.700"
"PROJE_ADIMLAR.txt","1614","Percentage","%60.00","#   technical, Input=2, Output=5: 60.00%, Spec=0.667"
"PROJE_ADIMLAR.txt","1614","Float","0.667","#   technical, Input=2, Output=5: 60.00%, Spec=0.667"
"PROJE_ADIMLAR.txt","1622","Percentage","%80.6","#     Eski max %80.6: Spec=0 (majority class illüzyonu!)"
"PROJE_ADIMLAR.txt","1623","Percentage","%80.21","#     Güncel max %80.21: Spec=0.857 (gerçek öğrenme!)"
"PROJE_ADIMLAR.txt","1623","Float","0.857","#     Güncel max %80.21: Spec=0.857 (gerçek öğrenme!)"
"PROJE_ADIMLAR.txt","1628","Percentage","%74.36","#     Mean=74.36%, SD=0.083, Spec=0.333"
"PROJE_ADIMLAR.txt","1628","Float","0.083","#     Mean=74.36%, SD=0.083, Spec=0.333"
"PROJE_ADIMLAR.txt","1628","Float","0.333","#     Mean=74.36%, SD=0.083, Spec=0.333"
"PROJE_ADIMLAR.txt","1629","Percentage","%73.81","#   technical, Input=4, Output=5: 73.81%, Spec=0.167"
"PROJE_ADIMLAR.txt","1629","Float","0.167","#   technical, Input=4, Output=5: 73.81%, Spec=0.167"
"PROJE_ADIMLAR.txt","1630","Percentage","%72.92","#   technical, Input=2, Output=3: 72.92%, Spec=0.286"
"PROJE_ADIMLAR.txt","1630","Float","0.286","#   technical, Input=2, Output=3: 72.92%, Spec=0.286"
"PROJE_ADIMLAR.txt","1631","Percentage","%60.42","#   full, Input=4, Output=1: 60.42%, Spec=0.667"
"PROJE_ADIMLAR.txt","1631","Float","0.667","#   full, Input=4, Output=1: 60.42%, Spec=0.667"
"PROJE_ADIMLAR.txt","1636","Percentage","%60.00","# Naive: Out=1 %60.00 | Out=3 %78.79 | Out=5 %83.87"
"PROJE_ADIMLAR.txt","1636","Percentage","%78.79","# Naive: Out=1 %60.00 | Out=3 %78.79 | Out=5 %83.87"
"PROJE_ADIMLAR.txt","1636","Percentage","%83.87","# Naive: Out=1 %60.00 | Out=3 %78.79 | Out=5 %83.87"
"PROJE_ADIMLAR.txt","1637","Percentage","%80.21","# ÖNEMLİ: AMZ LSTM %80.21 (Out=3) > Naive %78.79 (Out=3)"
"PROJE_ADIMLAR.txt","1637","Percentage","%78.79","# ÖNEMLİ: AMZ LSTM %80.21 (Out=3) > Naive %78.79 (Out=3)"
"PROJE_ADIMLAR.txt","1643","Percentage","%81.08","#   ARIMA max   | %81.08  | %80.65  | -0.43  ↓"
"PROJE_ADIMLAR.txt","1643","Percentage","%80.65","#   ARIMA max   | %81.08  | %80.65  | -0.43  ↓"
"PROJE_ADIMLAR.txt","1643","Float","0.43","#   ARIMA max   | %81.08  | %80.65  | -0.43  ↓"
"PROJE_ADIMLAR.txt","1644","Percentage","%80.6","#   LSTM max*   | %80.6*  | %80.21  | ~0     ≈"
"PROJE_ADIMLAR.txt","1644","Percentage","%80.21","#   LSTM max*   | %80.6*  | %80.21  | ~0     ≈"
"PROJE_ADIMLAR.txt","1645","Percentage","%80.6","#   CNN max*    | %80.6*  | %74.36  | -6.24  ↓"
"PROJE_ADIMLAR.txt","1645","Percentage","%74.36","#   CNN max*    | %80.6*  | %74.36  | -6.24  ↓"
"PROJE_ADIMLAR.txt","1646","Percentage","%86.5","#   Naive max   | %86.5   | %83.87  | -2.63  ↓"
"PROJE_ADIMLAR.txt","1646","Percentage","%83.87","#   Naive max   | %86.5   | %83.87  | -2.63  ↓"
"PROJE_ADIMLAR.txt","1650","Float","0.857","#   Güncel LSTM max Spec=0.857 → illüzyon değil, gerçek öğrenme"
"PROJE_ADIMLAR.txt","1655","Percentage","%80.21","#  elde etti. Maksimum doğruluk %80.21 olup Spec=0.857 ile"
"PROJE_ADIMLAR.txt","1655","Float","0.857","#  elde etti. Maksimum doğruluk %80.21 olup Spec=0.857 ile"
"PROJE_ADIMLAR.txt","1669","Percentage","%80.65","# AZS  | Orta   | %80.65 | %68.89 | %75.56 | %90.32"
"PROJE_ADIMLAR.txt","1669","Percentage","%68.89","# AZS  | Orta   | %80.65 | %68.89 | %75.56 | %90.32"
"PROJE_ADIMLAR.txt","1669","Percentage","%75.56","# AZS  | Orta   | %80.65 | %68.89 | %75.56 | %90.32"
"PROJE_ADIMLAR.txt","1669","Percentage","%90.32","# AZS  | Orta   | %80.65 | %68.89 | %75.56 | %90.32"
"PROJE_ADIMLAR.txt","1670","Percentage","%80.65","# AMZ  | Yüksek | %80.65 | %80.21 | %74.36 | %83.87"
"PROJE_ADIMLAR.txt","1670","Percentage","%80.21","# AMZ  | Yüksek | %80.65 | %80.21 | %74.36 | %83.87"
"PROJE_ADIMLAR.txt","1670","Percentage","%74.36","# AMZ  | Yüksek | %80.65 | %80.21 | %74.36 | %83.87"
"PROJE_ADIMLAR.txt","1670","Percentage","%83.87","# AMZ  | Yüksek | %80.65 | %80.21 | %74.36 | %83.87"
"PROJE_ADIMLAR.txt","1680","Percentage","%75.56","#   AZS (orta)  → kısmi gerçek öğrenme → CNN %75.56 Spec=0.625"
"PROJE_ADIMLAR.txt","1680","Float","0.625","#   AZS (orta)  → kısmi gerçek öğrenme → CNN %75.56 Spec=0.625"
"PROJE_ADIMLAR.txt","1681","Percentage","%80.21","#   AMZ (yüksek)→ güçlü gerçek öğrenme → LSTM %80.21 Spec=0.857"
"PROJE_ADIMLAR.txt","1681","Float","0.857","#   AMZ (yüksek)→ güçlü gerçek öğrenme → LSTM %80.21 Spec=0.857"
"PROJE_ADIMLAR.txt","1695","Percentage","%80.65","# AZS : ARIMA %80.65, CNN %75.56 Spec=0.625 (gerçek öğrenme)"
"PROJE_ADIMLAR.txt","1695","Percentage","%75.56","# AZS : ARIMA %80.65, CNN %75.56 Spec=0.625 (gerçek öğrenme)"
"PROJE_ADIMLAR.txt","1695","Float","0.625","# AZS : ARIMA %80.65, CNN %75.56 Spec=0.625 (gerçek öğrenme)"
"PROJE_ADIMLAR.txt","1696","Percentage","%80.21","# AMZ : LSTM %80.21 Spec=0.857 ← PROJENİN EN GÜÇLÜ BULGUS!"
"PROJE_ADIMLAR.txt","1696","Float","0.857","# AMZ : LSTM %80.21 Spec=0.857 ← PROJENİN EN GÜÇLÜ BULGUS!"
"PROJE_ADIMLAR.txt","1726","Percentage","%80.21","#   - AMZ LSTM full: %80.21 Spec=0.857 gerçek öğrenme"
"PROJE_ADIMLAR.txt","1726","Float","0.857","#   - AMZ LSTM full: %80.21 Spec=0.857 gerçek öğrenme"
"PROJE_ADIMLAR.txt","1741","Percentage","%66.72","#   [x] ARIMA eski ort. düzeltildi (%66.72 → %49.83)"
"PROJE_ADIMLAR.txt","1741","Percentage","%49.83","#   [x] ARIMA eski ort. düzeltildi (%66.72 → %49.83)"
"PROJE_ADIMLAR.txt","1742","Percentage","%74.36","#   [x] AMZ CNN en iyi non-MC düzeltildi (closing In=6 Out=5 → %74.36)"
"PROJE_ADIMLAR.txt","1755","Percentage","%80.21","#   - BIST'teki hisselerin (fazla dış değişkene rağmen) stokastik gürültü yaratıp; Emeklilik Fonlarının (sadece fiyata rağmen) kurumsal atalet ve momentum yakalayarak başarılı (AMZ %80.21) olması raporlandı."
"PROJE_ADIMLAR.txt","1766","MCCount","7/27","#     Bu hata, AZS ve AMZ'de (10/27, 7/27 gibi) sayilari bozarak gercegi maskeledi."
"PROJE_ADIMLAR.txt","1856","Percentage","%80.21","#         + CSV tabanlı doğrulanmış sayılar (AMZ LSTM %80.21 vb.)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","22","Float","0.80","(JURI VURGUSU: Sadece [Sens=0 ve Spec=1] gibi ""kati"" bir MC tanimi uygulamak amator bir yontemdir. Zira model ornegin Sens=0.80, Spec=0 sonuclari uretirse; Sensitivity %100 olmamasina ragmen Specificity ""sifir""dir, yani model hala dususu 'hic' bilememektedir ve Majority Class'a cokmustur. Literatürde MC tanimi her zaman ""Genis"" uygulanmalidir. Hesaplamalarimiz bu yuzden salt Genis Tanim uzerindendir.)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","26","MCCount","0/27","THYAO CNN:  9/36 MC  (closing 9/9, diger 0/27)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","41","Percentage","%80","Ornek: %80 accuracy ama Specificity=0 ise"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","54","Percentage","%55","Problem: Dengesiz sinif dagilimi (ornegin %55 yukselis, %45 dusus)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","54","Percentage","%45","Problem: Dengesiz sinif dagilimi (ornegin %55 yukselis, %45 dusus)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","63","MCCount","0/18","- hist_tech ve technical setleri 0/18 MC oldu"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","75","Percentage","%49.83","ARIMA: %49.83 -> %51.34 (stabil, ~%50 etrafinda)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","75","Percentage","%51.34","ARIMA: %49.83 -> %51.34 (stabil, ~%50 etrafinda)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","75","Percentage","%50","ARIMA: %49.83 -> %51.34 (stabil, ~%50 etrafinda)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","76","Percentage","%55.83","LSTM tech: %55.83 -> %50.52 (%5.3 dusus)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","76","Percentage","%50.52","LSTM tech: %55.83 -> %50.52 (%5.3 dusus)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","76","Percentage","%5.3","LSTM tech: %55.83 -> %50.52 (%5.3 dusus)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","77","Percentage","%56.79","CNN tech:  %56.79 -> %49.55 (%7.2 dusus)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","77","Percentage","%49.55","CNN tech:  %56.79 -> %49.55 (%7.2 dusus)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","77","Percentage","%7.2","CNN tech:  %56.79 -> %49.55 (%7.2 dusus)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","79","Percentage","%50","ARIMA zaten %50'deydi â€” kayip yasamadi."
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","80","Percentage","%55","Derin ogrenme (%55-57) ise %50'ye eridi = concept drift etkisi."
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","80","Percentage","%50","Derin ogrenme (%55-57) ise %50'ye eridi = concept drift etkisi."
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","81","Percentage","%67.57","Makale ARIMA (NASDAQ100): %67.57 â€” gelismis piyasa avantaji."
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","87","Percentage","%50","ARIMA iki donemde de zaten random walk (%50) seviyesindeydi."
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","90","Percentage","%55","eskiden %55-57 alan ama piyasa bozulunca ARIMA seviyesine (%50)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","90","Percentage","%50","eskiden %55-57 alan ama piyasa bozulunca ARIMA seviyesine (%50)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","99","Percentage","%79.73","THYAO Naive Out=5: %79.73 > tum modeller"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","100","Percentage","%90.32","AZS Naive Out=5:  %90.32 > tum modeller"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","101","Percentage","%80.21","ISTISNA: AMZ LSTM Out=3 %80.21 > Naive %78.79"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","101","Percentage","%78.79","ISTISNA: AMZ LSTM Out=3 %80.21 > Naive %78.79"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","111","Percentage","%50","ve tahmin edilemez. Random walk = %50 accuracy beklenir."
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","114","Percentage","%50","- THYAO'da modeller %50-57 arasi = zayif tahmin gucu"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","115","Percentage","%80.21","- Ama AMZ LSTM %80.21 = EMH'ye aykiri"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","119","Percentage","%50","Bu arguman THYAO sonuclarinla celisir! THYAO'da %50 aliyorsun,"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","124","Percentage","%50","- THYAO (bireysel hisse): %50'de = EMH gecerli, piyasa etkin."
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","127","Percentage","%80.21","- AMZ (emeklilik fonu): %80.21 = EMH'ye AYKIRI gozlem."
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","137","Percentage","%50","SORU: '%50 accuracy cok dusuk, model ise yaramiyor mu?'"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","138","Percentage","%50","CEVAP: Hayir. Random walk hypothesis'e gore hisse yonu %50'ye yakin olmali."
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","139","Percentage","%55","%55+ gercek ogrenme isareti. AMZ LSTM %80.21 cok guclu."
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","139","Percentage","%80.21","%55+ gercek ogrenme isareti. AMZ LSTM %80.21 cok guclu."
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","192","Percentage","%79","SORU: 'Dunku kapanisi tahmin eden ""Naive Baseline"" yontemi neredeyse sizin yapay zekaniz kadar iyi (%79-%90). O halde bu kadar karmasik LSTM/CNN modelleri kurmaya ne gerek vardi?'"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","192","Percentage","%90","SORU: 'Dunku kapanisi tahmin eden ""Naive Baseline"" yontemi neredeyse sizin yapay zekaniz kadar iyi (%79-%90). O halde bu kadar karmasik LSTM/CNN modelleri kurmaya ne gerek vardi?'"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","193","Percentage","%80.21","CEVAP: Kısa vadeli tahmin uzayinda rastgeleyurutge (Random Walk) cok gucludur; bazen 'hicbir sey degismeyecek (no-change)' tahmini istatistiksel gercekliktir. Amacimiz modellerin Naive'i yok edecegini iddia etmek degil; derin ogrenmenin BIST gibi gurultulu ortamda nasil anlamsizlasirken, AMZ fonu gibi atalete sahip bir ortamda Naive'i (%80.21 > %78.79) asdigini kanitlamakti. Ise yaramazligi degil, hangi durumda calistigini gosterdik."
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","193","Percentage","%78.79","CEVAP: Kısa vadeli tahmin uzayinda rastgeleyurutge (Random Walk) cok gucludur; bazen 'hicbir sey degismeyecek (no-change)' tahmini istatistiksel gercekliktir. Amacimiz modellerin Naive'i yok edecegini iddia etmek degil; derin ogrenmenin BIST gibi gurultulu ortamda nasil anlamsizlasirken, AMZ fonu gibi atalete sahip bir ortamda Naive'i (%80.21 > %78.79) asdigini kanitlamakti. Ise yaramazligi degil, hangi durumda calistigini gosterdik."
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","236","Float","0.072","AMZ LSTM en iyi: SD=0.072 (makul, seed'den bagimsiz tutarli)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","259","Percentage","%55","PROBLEM: Dengesiz siniflar (ornegin %55 yukselis, %45 dusus)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","259","Percentage","%45","PROBLEM: Dengesiz siniflar (ornegin %55 yukselis, %45 dusus)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","263","Float","0.929","w_yukselis = 1300 / (2*700) = 0.929"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","283","Percentage","%80.21","Accuracy: 0.8021 (80.21%)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","283","Float","0.8021","Accuracy: 0.8021 (80.21%)"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","284","Float","0.8936","F1-score: 0.8936"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","285","Float","0.84","Sensitivity: 0.84"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","286","Float","0.8571","Specificity: 0.8571"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","287","Float","0.0722","SD: 0.0722"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","288","Float","0.8438","Seeds: 0.8438 / 0.7188 / 0.8438"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","288","Float","0.7188","Seeds: 0.8438 / 0.7188 / 0.8438"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","288","Float","0.8438","Seeds: 0.8438 / 0.7188 / 0.8438"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","292","Percentage","%78.79","Naive (Out=3): %78.79"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","293","Percentage","%80.21","MODEL NAIVE'I GECIYOR: %80.21 > %78.79"
"JURI_SAVUNMA_VE_BILINMESI_GEREKENLER.txt","293","Percentage","%78.79","MODEL NAIVE'I GECIYOR: %80.21 > %78.79"
"MAKALE_YAZIM_REHBERI.txt","36","Percentage","%80.21","- Anahtar bulgular: AMZ LSTM %80.21 Spec=0.857, CNN<LSTM MC"
"MAKALE_YAZIM_REHBERI.txt","36","Float","0.857","- Anahtar bulgular: AMZ LSTM %80.21 Spec=0.857, CNN<LSTM MC"
"MAKALE_YAZIM_REHBERI.txt","282","Float","0.5054","hist_tech   : Acc=0.5054 F1=0.4739 Sens=0.4426 Spec=0.6095 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","282","Float","0.4739","hist_tech   : Acc=0.5054 F1=0.4739 Sens=0.4426 Spec=0.6095 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","282","Float","0.4426","hist_tech   : Acc=0.5054 F1=0.4739 Sens=0.4426 Spec=0.6095 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","282","Float","0.6095","hist_tech   : Acc=0.5054 F1=0.4739 Sens=0.4426 Spec=0.6095 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","283","Float","0.5052","technical   : Acc=0.5052 F1=0.4827 Sens=0.4803 Spec=0.5841 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","283","Float","0.4827","technical   : Acc=0.5052 F1=0.4827 Sens=0.4803 Spec=0.5841 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","283","Float","0.4803","technical   : Acc=0.5052 F1=0.4827 Sens=0.4803 Spec=0.5841 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","283","Float","0.5841","technical   : Acc=0.5052 F1=0.4827 Sens=0.4803 Spec=0.5841 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","284","Float","0.4966","historical  : Acc=0.4966 F1=0.3138 Sens=0.1568 Spec=0.8784 MC=3/9"
"MAKALE_YAZIM_REHBERI.txt","284","Float","0.3138","historical  : Acc=0.4966 F1=0.3138 Sens=0.1568 Spec=0.8784 MC=3/9"
"MAKALE_YAZIM_REHBERI.txt","284","Float","0.1568","historical  : Acc=0.4966 F1=0.3138 Sens=0.1568 Spec=0.8784 MC=3/9"
"MAKALE_YAZIM_REHBERI.txt","284","Float","0.8784","historical  : Acc=0.4966 F1=0.3138 Sens=0.1568 Spec=0.8784 MC=3/9"
"MAKALE_YAZIM_REHBERI.txt","285","Float","0.5071","closing     : Acc=0.5071 F1=0.6817 Sens=0.7778 Spec=0.2222 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","285","Float","0.6817","closing     : Acc=0.5071 F1=0.6817 Sens=0.7778 Spec=0.2222 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","285","Float","0.7778","closing     : Acc=0.5071 F1=0.6817 Sens=0.7778 Spec=0.2222 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","285","Float","0.2222","closing     : Acc=0.5071 F1=0.6817 Sens=0.7778 Spec=0.2222 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","288","Float","0.4928","hist_tech   : Acc=0.4928 F1=0.4186 Sens=0.3843 Spec=0.6359 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","288","Float","0.4186","hist_tech   : Acc=0.4928 F1=0.4186 Sens=0.3843 Spec=0.6359 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","288","Float","0.3843","hist_tech   : Acc=0.4928 F1=0.4186 Sens=0.3843 Spec=0.6359 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","288","Float","0.6359","hist_tech   : Acc=0.4928 F1=0.4186 Sens=0.3843 Spec=0.6359 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","289","Float","0.4955","technical   : Acc=0.4955 F1=0.5249 Sens=0.5368 Spec=0.4948 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","289","Float","0.5249","technical   : Acc=0.4955 F1=0.5249 Sens=0.5368 Spec=0.4948 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","289","Float","0.5368","technical   : Acc=0.4955 F1=0.5249 Sens=0.5368 Spec=0.4948 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","289","Float","0.4948","technical   : Acc=0.4955 F1=0.5249 Sens=0.5368 Spec=0.4948 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","290","Float","0.4956","historical  : Acc=0.4956 F1=0.5113 Sens=0.5299 Spec=0.4956 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","290","Float","0.5113","historical  : Acc=0.4956 F1=0.5113 Sens=0.5299 Spec=0.4956 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","290","Float","0.5299","historical  : Acc=0.4956 F1=0.5113 Sens=0.5299 Spec=0.4956 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","290","Float","0.4956","historical  : Acc=0.4956 F1=0.5113 Sens=0.5299 Spec=0.4956 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","291","Float","0.4898","closing     : Acc=0.4898 F1=0.6828 Sens=0.2222 Spec=0.7778 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","291","Float","0.6828","closing     : Acc=0.4898 F1=0.6828 Sens=0.2222 Spec=0.7778 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","291","Float","0.2222","closing     : Acc=0.4898 F1=0.6828 Sens=0.2222 Spec=0.7778 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","291","Float","0.7778","closing     : Acc=0.4898 F1=0.6828 Sens=0.2222 Spec=0.7778 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","296","Percentage","%68.89","AZS LSTM: Best=68.89% (full,In=2,Out=5) F1=0.8444 Spec=0.6667 MC=13/27"
"MAKALE_YAZIM_REHBERI.txt","296","Float","0.8444","AZS LSTM: Best=68.89% (full,In=2,Out=5) F1=0.8444 Spec=0.6667 MC=13/27"
"MAKALE_YAZIM_REHBERI.txt","296","Float","0.6667","AZS LSTM: Best=68.89% (full,In=2,Out=5) F1=0.8444 Spec=0.6667 MC=13/27"
"MAKALE_YAZIM_REHBERI.txt","297","Percentage","%75.56","AZS CNN: Best=75.56% (technical,In=4,Out=3) F1=0.8889 Spec=0.625 MC=9/27"
"MAKALE_YAZIM_REHBERI.txt","297","Float","0.8889","AZS CNN: Best=75.56% (technical,In=4,Out=3) F1=0.8889 Spec=0.625 MC=9/27"
"MAKALE_YAZIM_REHBERI.txt","297","Float","0.625","AZS CNN: Best=75.56% (technical,In=4,Out=3) F1=0.8889 Spec=0.625 MC=9/27"
"MAKALE_YAZIM_REHBERI.txt","298","Percentage","%80.21","AMZ LSTM: Best=80.21% (full,In=2,Out=3) F1=0.8936 Spec=0.8571 MC=10/27"
"MAKALE_YAZIM_REHBERI.txt","298","Float","0.8936","AMZ LSTM: Best=80.21% (full,In=2,Out=3) F1=0.8936 Spec=0.8571 MC=10/27"
"MAKALE_YAZIM_REHBERI.txt","298","Float","0.8571","AMZ LSTM: Best=80.21% (full,In=2,Out=3) F1=0.8936 Spec=0.8571 MC=10/27"
"MAKALE_YAZIM_REHBERI.txt","299","Percentage","%74.36","AMZ CNN: Best=74.36% (closing,In=6,Out=5) F1=0.8571 Spec=0.3333 MC=9/27"
"MAKALE_YAZIM_REHBERI.txt","299","Float","0.8571","AMZ CNN: Best=74.36% (closing,In=6,Out=5) F1=0.8571 Spec=0.3333 MC=9/27"
"MAKALE_YAZIM_REHBERI.txt","299","Float","0.3333","AMZ CNN: Best=74.36% (closing,In=6,Out=5) F1=0.8571 Spec=0.3333 MC=9/27"
"GRAFIK_VE_MATRIS_REHBERI.txt","12","Percentage","%55","*   **Up_Actual (Gerçek Yükseliş Günleri):** ~71 gün (Dengesiz piyasa %55 yükseliş)"
"GRAFIK_VE_MATRIS_REHBERI.txt","32","Percentage","%67","*   **Tasarım:** Çift Barlı Sütun Grafik (Clustered Bar). Sütunlardan biri Koyu Lacivert (Accuracy %67), hemen yanındaki sütun Canlı Kırmızı (Specificity %0)."
"GRAFIK_VE_MATRIS_REHBERI.txt","33","Percentage","%67","*   **Mesaj:** ""Doğruluk %67 gibi dursa da model tek 1 tane bile düşüşü bilememiştir."""
"GRAFIK_VE_MATRIS_REHBERI.txt","39","Percentage","%81","*   **Mesaj:** Gri kesik çizgi (Naive Model) 5. günde %81'e fırlarken, bizim harika Lacivert kalın çizgili LSTM modelimiz %63'te sürünüyor. Kısa vadede derin öğrenme işe yarar ama orta vadede kaba momentum modelleri ezer!"
"GRAFIK_VE_MATRIS_REHBERI.txt","39","Percentage","%63","*   **Mesaj:** Gri kesik çizgi (Naive Model) 5. günde %81'e fırlarken, bizim harika Lacivert kalın çizgili LSTM modelimiz %63'te sürünüyor. Kısa vadede derin öğrenme işe yarar ama orta vadede kaba momentum modelleri ezer!"
"GRAFIK_VE_MATRIS_REHBERI.txt","42","Percentage","%80.21","*   **Amacı:** Makalemizin yıldız sonucu olan (Emeklilik AMZ LSTM %80.21 ve Spec %85.7) sonucunu kutlamak."
"GRAFIK_VE_MATRIS_REHBERI.txt","44","Percentage","%80","*   **Metrikler:** Accuracy, F1-Score, Sensitivity ve Specificity'nin dördü de %80'in üzerinde olduğu için grafik kusursuz bir simetri gösterecek."
